GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
3,1,1,733,3,1,1,2,0,4,1,3,0,2,25,1,1,1,125,68,30,44,78,30,0,156,64,1
3,1,1,734,3,1,1,2,0,4,1,3,0,22,1,1,1,1,194,116,120,86,133,20,0,234,115,2
3,1,1,735,3,1,1,2,0,4,1,3,0,22,17,1,1,1,247,131,30,92,178,20,0,220,162,3
3,1,1,736,3,1,1,2,0,4,1,3,0,22,17,1,1,1,247,131,30,92,178,20,0,200,175,2
3,1,1,737,3,1,1,2,0,4,1,3,0,25,11,1,1,1,231,76,120,131,88,20,0,136,96,2
3,1,1,738,3,1,1,2,0,5,1,3,0,1,22,1,1,1,161,88,30,70,122,20,0,128,84,2
3,1,1,739,3,1,1,2,0,2,0,3,0,3,22,1,1,1,162,67,120,104,81,10,0,140,68,1
3,1,1,740,3,1,1,2,0,2,1,3,0,2,17,1,1,1,181,83,120,87,94,30,0,221,84,2
3,1,1,741,3,1,1,2,0,2,1,3,0,17,2,1,1,1,151,97,60,83,118,10,0,140,76,3
3,1,1,742,3,1,1,2,0,3,1,2,0,2,20,1,1,1,163,76,30,126,97,30,0,182,68,2
3,1,1,743,3,1,1,2,0,3,1,3,0,1,22,1,1,1,150,88,60,64,97,20,0,221,120,2
3,1,1,744,3,1,1,2,0,3,1,3,0,2,1,1,1,1,85,60,60,41,71,20,0,117,60,1
3,1,1,745,3,1,1,2,0,3,1,3,0,17,2,1,1,1,168,70,120,110,92,10,0,110,64,3
3,1,1,746,3,1,1,2,0,4,0,3,0,17,22,1,1,1,283,126,120,93,146,30,0,210,135,3
3,1,1,747,3,1,1,2,0,4,1,3,0,1,2,1,1,1,110,68,60,55,88,30,0,110,85,2
3,1,1,748,3,1,1,2,0,5,1,3,0,22,1,1,1,1,151,78,30,105,88,30,0,182,80,2
3,1,1,749,3,1,1,2,0,3,1,3,0,2,1,1,1,1,106,72,60,41,94,30,0,104,40,3
3,1,1,750,3,1,1,2,0,4,1,3,0,22,9,1,1,1,190,92,60,172,99,20,0,195,90,2
3,1,1,751,3,1,1,2,0,2,1,3,0,25,1,1,1,1,236,105,30,81,118,10,0,190,112,2
3,1,1,752,3,1,1,2,0,3,1,3,0,25,1,1,1,1,236,94,120,81,118,20,0,160,92,3
3,1,1,753,3,1,1,2,1,2,0,2,0,1,2,1,1,1,170,82,30,87,88,30,0,72,65,3
3,1,1,754,3,1,1,2,1,2,1,2,0,17,2,1,1,1,233,90,120,147,109,10,0,221,130,2
3,1,1,755,3,1,1,2,1,2,1,2,0,17,10,1,1,1,183,92,60,105,105,20,0,208,95,2
3,1,1,756,3,1,1,2,1,2,1,2,0,22,1,1,1,1,206,92,30,73,105,10,0,200,88,2
3,1,1,757,3,1,1,2,1,2,1,2,0,22,17,1,1,1,277,99,120,133,133,10,0,260,143,2
3,1,1,758,3,1,1,2,1,2,1,3,0,20,2,1,1,1,141,84,120,101,94,20,0,180,136,2
3,1,1,759,3,1,1,2,1,2,1,4,0,20,25,1,1,1,242,112,60,113,155,30,0,220,155,2
3,1,1,760,3,1,1,2,1,3,1,2,0,2,17,1,1,1,183,108,60,89,122,10,0,160,84,3
3,1,1,761,3,1,1,2,1,3,1,2,0,14,22,1,1,1,231,112,60,154,122,20,0,273,135,2
3,1,1,762,3,1,1,2,1,3,1,2,0,22,2,1,1,1,163,78,120,83,78,30,0,100,60,2
3,1,1,763,3,1,1,2,1,3,1,2,0,25,17,1,1,1,283,146,60,84,165,20,0,216,136,3
3,1,1,764,3,1,1,2,1,3,1,3,0,1,22,1,1,1,177,110,30,82,118,10,0,208,175,2
3,1,1,765,3,1,1,2,1,3,1,3,0,2,1,1,1,1,97,65,60,42,84,30,0,90,55,2
3,1,1,766,3,1,1,2,1,3,1,3,0,2,1,1,1,1,124,71,60,69,90,30,0,90,55,3
3,1,1,767,3,1,1,2,1,3,1,3,0,2,14,1,1,1,180,94,30,95,99,30,0,88,91,2
3,1,1,768,3,1,1,2,1,3,1,3,0,2,17,1,1,1,176,73,30,123,81,10,0,152,115,2
3,1,1,769,3,1,1,2,1,3,1,3,0,2,25,1,1,1,148,94,30,81,97,10,0,195,149,2
3,1,1,770,3,1,1,2,1,3,1,3,0,2,25,1,1,1,180,68,60,115,92,30,0,120,130,3
3,1,1,771,3,1,1,2,1,3,1,3,0,22,1,1,1,1,147,78,30,116,99,20,0,128,64,3
3,1,1,772,3,1,1,2,1,3,1,3,0,22,1,1,1,1,186,126,120,111,161,10,0,152,140,2
3,1,1,773,3,1,1,2,1,3,1,3,0,22,1,1,1,1,315,94,120,159,127,10,0,221,143,2
3,1,1,774,3,1,1,2,1,3,1,3,0,22,1,1,1,1,195,97,60,87,133,30,0,180,115,2
3,1,1,775,3,1,1,2,1,3,1,3,0,22,17,1,1,1,292,131,60,92,178,30,0,338,96,3
3,1,1,776,3,1,1,2,1,3,1,4,0,20,2,1,1,1,183,70,120,111,84,20,0,104,64,3
3,1,1,777,3,1,1,2,1,4,1,2,0,2,1,1,1,1,115,67,120,73,76,30,0,143,52,2
3,1,1,778,3,1,1,2,1,4,1,2,0,2,17,1,1,1,181,92,60,95,105,20,0,221,115,2
3,1,1,779,3,1,1,2,1,4,1,2,0,2,17,1,1,1,218,84,30,78,97,10,0,180,80,3
3,1,1,780,3,1,1,2,1,4,1,2,0,2,18,1,1,1,241,119,120,143,122,30,0,170,105,2
3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,104,67,30,56,74,10,0,104,71,2
3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,194,126,120,95,168,10,0,160,125,3
3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,138,61,30,59,84,20,0,117,60,1
3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,173,85,60,95,105,30,0,143,52,2
3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,203,108,60,92,118,20,0,120,72,2
3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,284,160,30,115,168,10,0,377,266,2
3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,202,79,120,144,99,10,0,150,84,2
3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,164,84,30,68,118,20,0,120,72,3
3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,187,68,60,146,76,10,0,182,123,2
3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,265,85,60,108,97,20,0,160,130,3
3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,315,146,30,160,196,20,0,220,188,3
3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,225,85,60,81,99,20,0,170,169,2
3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,172,108,120,64,122,20,0,208,115,2
3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,168,85,30,119,92,20,0,150,117,2
3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,85,60,60,41,71,20,0,117,60,2
3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,260,85,30,114,118,20,0,273,165,3
3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,178,94,30,78,118,30,0,200,130,1
3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,257,110,120,95,133,30,0,351,120,2
3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,214,94,60,95,118,10,0,260,169,2
3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,244,87,120,159,105,30,0,260,120,2
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,106,72,60,41,94,30,0,117,52,3
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,105,30,80,127,30,0,286,128,2
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,109,30,103,122,10,0,200,120,2
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,109,30,149,127,30,0,325,124,2
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,87,30,68,122,20,0,260,125,2
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,164,88,120,64,97,30,0,136,136,3
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,164,79,120,50,112,10,0,170,84,3
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,98,64,60,50,84,30,0,80,78,3
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,85,54,120,37,65,30,0,117,40,2
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,136,72,120,81,78,20,0,130,70,2
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,171,89,60,69,118,20,0,104,72,3
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,193,106,60,64,140,30,0,221,84,3
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,153,67,30,72,88,20,0,143,55,2
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,193,90,30,113,109,30,0,195,76,2
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,134,91,120,98,109,10,0,88,50,3
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,166,64,120,93,76,20,0,80,52,3
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,270,119,120,113,127,30,0,190,140,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,188,94,120,88,105,30,0,136,149,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,85,60,120,34,74,20,0,90,91,2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,114,65,30,46,71,10,0,90,60,3
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,100,58,120,42,81,10,0,120,48,2
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,118,56,120,66,92,10,0,130,78,3
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,247,131,60,71,140,20,0,208,132,3
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,109,60,71,133,10,0,160,140,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,210,106,120,63,112,30,0,170,110,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,230,108,60,123,133,30,0,247,100,2
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,119,65,60,64,88,30,0,120,70,3
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,200,76,120,112,90,10,0,195,136,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,254,134,60,115,161,10,0,280,176,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,272,122,120,128,146,30,0,216,208,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,189,175,30,109,210,30,0,180,120,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,207,218,60,112,245,20,0,299,145,2
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,200,189,120,63,266,10,0,190,112,3
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,148,117,30,65,167,20,0,130,65,2
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,185,194,120,109,210,20,0,208,95,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,159,142,60,53,162,10,0,104,75,3
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,150,211,60,56,237,10,0,170,76,3
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,150,158,60,50,225,30,0,160,169,2
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,225,176,30,96,198,10,0,170,96,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,182,189,120,71,218,30,0,247,120,2
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,373,237,30,205,266,10,0,260,132,2
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,125,122,30,49,142,10,0,96,80,3
3,1,1,843,3,1,3,1,1,2,1,4,0,1,22,1,1,1,188,227,60,74,245,20,0,160,108,3
3,1,1,844,3,1,3,1,1,3,1,3,0,9,25,1,1,1,283,166,60,167,184,20,0,200,162,2
3,1,1,845,3,1,3,1,1,3,1,3,0,18,2,1,1,1,181,181,30,123,198,30,0,195,80,2
3,1,1,846,3,1,3,1,1,2,1,2,0,1,22,1,1,1,162,146,120,110,184,10,0,140,68,3
3,1,1,847,3,1,3,1,1,3,1,1,0,25,1,1,1,1,200,189,60,81,225,10,0,273,156,2
3,1,1,848,3,1,3,2,0,2,1,2,0,1,22,1,1,1,195,166,120,81,237,10,0,150,64,3
3,1,1,849,3,1,3,2,0,2,1,2,0,9,2,1,1,1,138,142,30,66,155,10,0,90,44,3
3,1,1,850,3,1,3,2,0,2,1,2,0,17,2,1,1,1,180,152,120,114,189,30,0,182,72,3
3,1,1,851,3,1,3,2,0,2,1,3,0,1,2,1,1,1,118,156,60,60,167,20,0,80,52,3
3,1,1,852,3,1,3,2,0,2,1,3,0,1,2,1,1,1,92,119,60,37,167,30,0,80,55,3
3,1,1,853,3,1,3,2,0,2,1,3,0,2,1,1,1,1,106,107,60,37,130,20,0,90,84,2
3,1,1,854,3,1,3,2,0,2,1,3,0,2,25,1,1,1,136,176,60,74,194,10,0,130,68,3
3,1,1,855,3,1,3,2,0,2,1,3,0,14,2,1,1,1,123,184,60,81,194,10,0,120,60,3
3,1,1,856,3,1,3,2,0,2,1,3,0,17,2,1,1,1,234,158,120,98,194,20,0,128,92,3
3,1,1,857,3,1,3,2,0,2,1,3,0,17,25,1,1,1,257,245,120,84,301,20,0,320,240,2
3,1,1,858,3,1,3,2,0,2,1,3,0,22,11,1,1,1,189,136,30,114,147,10,0,120,60,3
3,1,1,859,3,1,3,2,0,3,1,2,0,2,1,1,1,1,95,130,120,52,155,20,0,90,71,3
3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,92,136,30,47,176,20,0,72,48,3
3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,101,163,120,61,198,10,0,64,55,3
3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,248,166,30,140,194,10,0,144,135,3
3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,172,153,60,90,169,10,0,112,75,3
3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,145,147,30,87,167,30,0,130,40,2
3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,128,142,60,50,167,10,0,80,65,3
3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,100,89,30,60,155,30,0,91,36,3
3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,182,147,120,141,155,30,0,96,104,2
3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,308,213,120,143,254,20,0,200,120,3
3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,229,166,60,129,210,10,0,273,143,2
3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,202,169,30,144,184,30,0,208,88,2
3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,222,218,120,103,245,30,0,160,169,2
3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,344,284,60,174,374,30,0,351,144,3
3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,283,128,60,186,142,20,0,130,110,3
3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,211,176,120,141,194,30,0,136,162,3
3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,126,122,30,55,167,20,0,130,55,2
3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,249,189,120,96,254,10,0,208,136,2
3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,190,170,60,151,176,10,0,100,44,3
3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,252,233,30,106,266,30,0,144,162,3
3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,169,181,120,78,218,20,0,170,143,2
3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,206,166,120,73,210,20,0,120,76,3
3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,173,155,60,118,181,30,0,140,85,3
3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,252,30,63,266,10,0,273,175,2
3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,236,252,60,81,337,30,0,273,108,2
3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,204,163,120,102,169,30,0,110,80,3
3,1,1,885,3,1,3,2,0,2,1,2,0,17,2,1,1,1,166,162,60,83,237,30,0,140,130,3
3,1,1,886,3,1,3,2,0,2,1,3,0,1,22,1,1,1,150,211,30,50,225,10,0,221,136,2
3,1,1,887,3,1,3,2,0,3,1,3,0,1,25,1,1,1,199,210,120,83,254,20,0,220,188,2
3,1,1,888,3,1,3,2,0,3,1,3,0,2,25,1,1,1,145,153,120,75,167,30,0,96,110,2
3,1,1,889,3,1,3,2,0,3,1,3,0,17,2,1,1,1,174,167,60,61,237,30,0,140,85,3
3,1,1,890,3,1,3,2,0,3,1,3,0,17,25,1,1,1,283,245,30,84,301,30,0,312,160,2
3,1,1,891,3,1,3,2,0,3,1,3,0,22,1,1,1,1,173,221,120,65,254,20,0,221,125,2
3,1,1,892,3,1,3,2,0,3,1,3,0,22,12,1,1,1,188,158,60,137,176,10,0,208,136,2
3,1,1,893,3,1,3,2,0,3,1,3,0,25,1,1,1,1,200,252,30,81,337,20,0,210,214,2
3,1,1,894,3,1,3,2,1,2,0,3,0,22,17,1,1,1,245,252,120,175,322,10,0,168,140,3
3,1,1,895,3,1,3,2,1,2,1,2,0,1,22,1,1,1,275,194,120,123,266,10,0,260,149,3
3,1,1,896,3,1,3,2,1,2,1,2,0,9,2,1,1,1,176,142,30,97,155,10,0,100,40,3
3,1,1,897,3,1,3,2,1,2,1,2,0,19,22,1,1,1,164,138,30,109,153,10,0,120,90,3
3,1,1,898,3,1,3,2,1,2,1,3,0,1,25,1,1,1,200,210,30,63,245,30,0,273,108,2
3,1,1,899,3,1,3,2,1,2,1,3,0,17,2,1,1,1,202,150,30,115,194,10,0,120,100,3
3,1,1,900,3,1,3,2,1,2,1,3,0,17,13,1,1,1,199,194,30,169,189,10,0,182,117,2
3,1,1,901,3,1,3,2,1,2,1,3,0,22,1,1,1,1,193,170,30,85,198,10,0,144,135,3
3,1,1,902,3,1,3,2,1,3,0,2,0,22,18,1,1,1,511,247,60,325,274,20,0,290,227,2
3,1,1,903,3,1,3,2,1,3,1,2,0,1,25,1,1,1,274,270,60,137,293,20,0,192,116,3
3,1,1,904,3,1,3,2,1,3,1,3,0,1,22,1,1,1,150,158,30,64,194,30,0,170,140,2
3,1,1,905,3,1,3,2,1,3,1,3,0,1,25,1,1,1,273,189,30,92,274,20,0,286,150,2
3,1,1,906,3,1,3,2,1,3,1,3,0,1,25,1,1,1,269,252,60,107,349,30,0,273,120,3
3,1,1,907,3,1,3,2,1,3,1,3,0,1,25,1,1,1,246,196,120,109,274,10,0,220,128,2
3,1,1,908,3,1,3,2,1,3,1,3,0,2,17,1,1,1,200,176,30,104,245,20,0,128,84,3
3,1,1,909,3,1,3,2,1,3,1,3,0,2,17,1,1,1,157,122,120,101,153,10,0,140,84,3
3,1,1,910,3,1,3,2,1,3,1,3,0,2,17,1,1,1,185,158,30,72,184,10,0,120,110,3
3,1,1,911,3,1,3,2,1,3,1,3,0,17,1,1,1,1,106,74,60,36,97,10,0,48,30,3
3,1,1,912,3,1,3,2,1,3,1,3,0,17,22,1,1,1,250,202,120,110,237,30,0,299,124,2
3,1,1,913,3,1,3,2,1,3,1,3,0,19,25,1,1,1,261,163,120,151,189,20,0,152,124,3
3,1,1,914,3,1,3,2,1,4,1,2,0,1,22,1,1,1,221,184,120,78,254,10,0,299,156,2
3,1,1,915,3,1,3,2,1,4,1,3,0,1,22,1,1,1,184,233,30,94,245,10,0,221,143,3
3,1,1,916,3,1,3,2,1,4,1,3,0,1,22,1,1,1,220,184,60,165,225,30,0,180,105,3
3,1,1,917,3,1,3,2,1,4,1,3,0,15,25,1,1,1,267,245,120,97,301,20,0,250,208,2
3,1,1,918,3,1,3,2,1,4,1,3,0,22,1,1,1,1,175,150,120,146,167,30,0,234,92,1
3,1,1,919,3,1,3,2,1,4,1,3,0,22,17,1,1,1,351,213,60,128,245,20,0,250,208,2
3,1,1,920,3,1,3,2,1,4,1,3,0,22,17,1,1,1,300,202,30,143,274,20,0,312,140,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,193,158,30,50,225,20,0,221,125,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,193,158,120,64,194,20,0,136,76,2
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,158,153,120,107,167,30,0,80,84,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,312,225,60,86,274,10,0,192,170,2
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,196,152,30,155,169,10,0,120,85,3
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,159,167,60,69,189,20,0,234,110,2
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,106,107,30,34,155,20,0,117,60,2
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,171,142,120,130,153,20,0,140,104,3
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,193,176,120,56,245,10,0,221,136,2
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,211,210,60,103,274,30,0,200,140,2
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,92,107,30,37,130,10,0,72,50,2
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,234,184,120,91,254,10,0,208,117,2
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,156,128,60,84,147,20,0,100,65,2
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,140,130,60,60,153,10,0,96,70,3
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,307,274,120,226,301,20,0,250,182,3
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,163,155,60,120,194,30,0,130,95,3
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,182,23,60,71,25,10,0,190,92,3
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,205,23,120,55,23,30,0,180,90,2
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,108,12,30,53,16,10,0,80,80,1
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,131,40,120,56,53,10,0,143,78,2
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,155,39,120,115,45,30,0,130,44,3
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,205,56,120,91,74,10,0,200,84,2
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,104,50,30,56,52,10,0,130,65,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,114,34,60,63,42,10,0,117,58,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,173,48,30,91,58,30,0,170,90,2
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,112,34,60,66,43,30,0,72,71,1
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,225,44,60,119,49,20,0,140,117,2
3,1,1,948,4,0,1,1,0,3,1,3,0,22,20,1,1,1,283,66,60,122,78,10,0,192,155,2
3,1,1,949,4,0,1,1,0,5,1,2,0,1,22,1,1,1,167,45,120,142,50,30,0,182,76,2
3,1,1,950,4,0,1,1,0,2,0,2,0,25,17,1,1,1,336,72,120,95,105,10,0,416,221,2
3,1,1,951,4,0,1,1,0,3,1,2,0,2,1,1,1,1,139,46,60,65,58,30,0,117,44,2
3,1,1,952,4,0,1,1,0,3,1,2,0,9,23,1,1,1,391,68,30,273,72,30,0,128,104,3
3,1,1,953,4,0,1,1,0,4,0,1,0,1,22,1,1,1,248,67,120,94,72,30,0,180,105,2
3,1,1,954,4,0,1,1,0,4,1,1,0,22,1,1,1,1,179,50,30,112,54,10,0,160,64,1
3,1,1,955,4,0,1,1,0,4,1,2,0,17,2,1,1,1,208,62,120,125,72,20,0,169,80,2
3,1,1,956,4,0,1,1,0,4,1,4,0,1,2,1,1,1,140,52,60,82,53,20,0,88,52,3
3,1,1,957,4,0,1,1,0,5,0,4,0,25,17,1,1,1,409,65,30,208,88,20,0,312,135,2
3,1,1,958,4,0,1,1,0,5,1,1,0,2,14,1,1,1,233,46,60,142,53,10,0,88,75,3
3,1,1,959,4,0,1,1,0,5,1,1,0,25,22,1,1,1,54,19,30,32,31,20,0,40,39,1
3,1,1,960,4,0,1,1,0,5,1,4,0,2,22,1,1,1,87,26,120,39,34,20,0,80,58,1
3,1,1,961,4,0,1,1,0,2,1,2,0,17,2,1,1,1,174,50,30,112,72,20,0,112,60,3
3,1,1,962,4,0,1,1,0,3,1,2,0,25,10,1,1,1,120,38,120,90,42,30,0,100,55,3
3,1,1,963,4,0,1,1,0,3,1,3,0,1,17,1,1,1,123,31,60,55,43,30,0,91,32,2
3,1,1,964,4,0,1,1,0,4,1,2,0,17,23,1,1,1,322,62,30,226,66,10,0,160,92,3
3,1,1,965,4,0,1,1,0,5,1,1,0,2,20,1,1,1,247,45,120,158,53,20,0,128,68,3
3,1,1,966,4,0,1,1,0,2,0,2,0,2,17,1,1,1,220,45,30,96,66,20,0,195,75,2
3,1,1,967,4,0,1,1,0,3,1,3,0,17,10,1,1,1,264,64,120,185,72,20,0,190,156,2
3,1,1,968,4,0,1,1,0,2,1,3,0,1,10,1,1,1,151,54,30,116,64,20,0,130,104,1
3,1,1,969,4,0,1,1,0,2,1,3,0,22,5,1,1,1,205,67,120,97,74,20,0,208,110,2
3,1,1,970,4,0,1,1,0,3,1,2,0,22,2,1,1,1,137,36,120,63,46,10,0,130,91,2
3,1,1,971,4,0,1,1,1,2,0,1,0,25,2,1,1,1,125,48,120,49,53,20,0,143,75,3
3,1,1,972,4,0,1,1,1,2,0,1,0,25,22,1,1,1,116,26,120,97,31,20,0,70,58,2
3,1,1,973,4,0,1,1,1,2,1,3,0,25,16,1,1,1,368,74,120,150,108,10,0,351,195,2
3,1,1,974,4,0,1,1,1,3,1,2,0,1,25,1,1,1,200,62,120,81,70,30,0,168,143,2
3,1,1,975,4,0,1,1,1,3,1,2,0,22,19,1,1,1,185,43,30,151,49,30,0,130,100,3
3,1,1,976,4,0,1,1,1,3,1,3,0,25,1,1,1,1,236,74,60,81,99,30,0,247,84,2
3,1,1,977,4,0,1,1,1,4,0,1,0,1,2,1,1,1,106,35,120,37,49,10,0,117,78,3
3,1,1,978,4,0,1,1,1,4,1,2,0,2,22,1,1,1,89,22,30,34,26,10,0,56,40,3
3,1,1,979,4,0,1,1,1,4,1,2,0,22,20,1,1,1,285,77,30,131,86,30,0,224,221,2
